chrom	start	end	value	strand	chrom	start	end	value	strand	midpoint	c-w reads sum	c-w distance (bp)
chr7	67361	67371	4.0	+	chr7	67375	67385	4.0	-	67373	8.0	14
chr7	92386	92396	4.0	+	chr7	92414	92424	57.0	-	92405	61.0	28
chr7	107619	107629	4.0	+	chr7	107706	107716	6.0	-	107667	10.0	87
chr7	217243	217253	4.0	+	chr7	217274	217284	2.0	-	217263	6.0	31
chr7	217477	217487	4.0	+	chr7	217572	217582	3.0	-	217529	7.0	95
chr7	271604	271614	4.0	+	chr7	271648	271658	17.0	-	271631	21.0	44
chr7	272726	272736	4.0	+	chr7	272815	272825	19.0	-	272775	23.0	89
chr7	311259	311269	4.0	+	chr7	311261	311271	6.0	-	311265	10.0	2
chr7	316446	316456	4.0	+	chr7	316492	316502	7.0	-	316474	11.0	46
chr7	324924	324934	4.0	+	chr7	324963	324973	15.0	-	324948	19.0	39
chr7	377044	377054	4.0	+	chr7	377128	377138	6.0	-	377091	10.0	84
chr7	417279	417289	4.0	+	chr7	417303	417313	32.0	-	417296	36.0	24
chr7	512906	512916	4.0	+	chr7	512966	512976	14.0	-	512941	18.0	60
chr7	560198	560208	4.0	+	chr7	560270	560280	5.0	-	560239	9.0	72
chr7	581627	581637	4.0	+	chr7	581702	581712	13.0	-	581669	17.0	75
chr7	581875	581885	4.0	+	chr7	581893	581903	10.0	-	581889	14.0	18
chr7	584754	584764	4.0	+	chr7	584771	584781	3.0	-	584767	7.0	17
chr7	609767	609777	4.0	+	chr7	609797	609807	24.0	-	609787	28.0	30
chr7	627177	627187	4.0	+	chr7	627222	627232	7.0	-	627204	11.0	45
chr7	640652	640662	4.0	+	chr7	640652	640662	22.0	-	640657	26.0	0
chr7	641784	641794	4.0	+	chr7	641823	641833	5.0	-	641808	9.0	39
chr7	672029	672039	4.0	+	chr7	672054	672064	34.0	-	672046	38.0	25
chr7	676862	676872	4.0	+	chr7	676900	676910	7.0	-	676886	11.0	38
chr7	746567	746577	4.0	+	chr7	746604	746614	7.0	-	746590	11.0	37
chr7	761147	761157	4.0	+	chr7	761162	761172	10.0	-	761159	14.0	15
chr7	767274	767284	4.0	+	chr7	767336	767346	24.0	-	767310	28.0	62
chr7	786177	786187	4.0	+	chr7	786272	786282	10.0	-	786229	14.0	95
chr7	799255	799265	4.0	+	chr7	799297	799307	3.0	-	799281	7.0	42
chr7	852358	852368	4.0	+	chr7	852364	852374	3.0	-	852366	7.0	6
chr7	854946	854956	4.0	+	chr7	854975	854985	6.0	-	854965	10.0	29
chr7	865798	865808	4.0	+	chr7	865798	865808	4.0	-	865803	8.0	0
chr7	892141	892151	4.0	+	chr7	892176	892186	22.0	-	892163	26.0	35
chr7	910102	910112	4.0	+	chr7	910146	910156	4.0	-	910129	8.0	44
chr7	1026280	1026290	4.0	+	chr7	1026354	1026364	20.0	-	1026322	24.0	74
chr7	307	317	3.0	+	chr7	336	346	9.0	-	326	12.0	29
chr7	20117	20127	3.0	+	chr7	20196	20206	2.0	-	20161	5.0	79
chr7	79045	79055	3.0	+	chr7	79141	79151	4.0	-	79098	7.0	96
chr7	115643	115653	3.0	+	chr7	115704	115714	6.0	-	115678	9.0	61
chr7	143952	143962	3.0	+	chr7	143990	144000	10.0	-	143976	13.0	38
chr7	200184	200194	3.0	+	chr7	200222	200232	14.0	-	200208	17.0	38
chr7	249676	249686	3.0	+	chr7	249721	249731	16.0	-	249703	19.0	45
chr7	273202	273212	3.0	+	chr7	273218	273228	2.0	-	273215	5.0	16
chr7	316712	316722	3.0	+	chr7	316737	316747	11.0	-	316729	14.0	25
chr7	393743	393753	3.0	+	chr7	393783	393793	56.0	-	393768	59.0	40
chr7	398127	398137	3.0	+	chr7	398205	398215	3.0	-	398171	6.0	78
chr7	401609	401619	3.0	+	chr7	401625	401635	6.0	-	401622	9.0	16
chr7	433974	433984	3.0	+	chr7	434001	434011	11.0	-	433992	14.0	27
chr7	438733	438743	3.0	+	chr7	438748	438758	2.0	-	438745	5.0	15
chr7	445889	445899	3.0	+	chr7	445898	445908	3.0	-	445898	6.0	9
chr7	448905	448915	3.0	+	chr7	448912	448922	8.0	-	448913	11.0	7
chr7	482373	482383	3.0	+	chr7	482455	482465	13.0	-	482419	16.0	82
chr7	511040	511050	3.0	+	chr7	511068	511078	13.0	-	511059	16.0	28
chr7	544644	544654	3.0	+	chr7	544669	544679	6.0	-	544661	9.0	25
chr7	560282	560292	3.0	+	chr7	560302	560312	13.0	-	560297	16.0	20
chr7	609194	609204	3.0	+	chr7	609220	609230	2.0	-	609212	5.0	26
chr7	609588	609598	3.0	+	chr7	609652	609662	4.0	-	609625	7.0	64
chr7	749882	749892	3.0	+	chr7	749927	749937	4.0	-	749909	7.0	45
chr7	757320	757330	3.0	+	chr7	757376	757386	10.0	-	757353	13.0	56
chr7	757451	757461	3.0	+	chr7	757492	757502	30.0	-	757476	33.0	41
chr7	774509	774519	3.0	+	chr7	774530	774540	7.0	-	774524	10.0	21
chr7	792525	792535	3.0	+	chr7	792580	792590	18.0	-	792557	21.0	55
chr7	854980	854990	3.0	+	chr7	855002	855012	8.0	-	854996	11.0	22
chr7	865584	865594	3.0	+	chr7	865637	865647	14.0	-	865615	17.0	53
chr7	866130	866140	3.0	+	chr7	866161	866171	8.0	-	866150	11.0	31
chr7	866149	866159	3.0	+	chr7	866188	866198	15.0	-	866173	18.0	39
chr7	888738	888748	3.0	+	chr7	888822	888832	3.0	-	888785	6.0	84
chr7	897757	897767	3.0	+	chr7	897827	897837	2.0	-	897797	5.0	70
chr7	905115	905125	3.0	+	chr7	905156	905166	14.0	-	905140	17.0	41
chr7	969619	969629	3.0	+	chr7	969701	969711	12.0	-	969665	15.0	82
chr7	1083306	1083316	3.0	+	chr7	1083331	1083341	2.0	-	1083323	5.0	25
chr7	1083867	1083877	3.0	+	chr7	1083899	1083909	16.0	-	1083888	19.0	32
chr7	35163	35173	2.0	+	chr7	35201	35211	32.0	-	35187	34.0	38
chr7	87328	87338	2.0	+	chr7	87385	87395	43.0	-	87361	45.0	57
chr7	133415	133425	2.0	+	chr7	133458	133468	3.0	-	133441	5.0	43
chr7	157489	157499	2.0	+	chr7	157533	157543	10.0	-	157516	12.0	44
chr7	158005	158015	2.0	+	chr7	158023	158033	2.0	-	158019	4.0	18
chr7	200802	200812	2.0	+	chr7	200849	200859	8.0	-	200830	10.0	47
chr7	216959	216969	2.0	+	chr7	217003	217013	3.0	-	216986	5.0	44
chr7	217200	217210	2.0	+	chr7	217209	217219	7.0	-	217209	9.0	9
chr7	217416	217426	2.0	+	chr7	217424	217434	10.0	-	217425	12.0	8
chr7	245238	245248	2.0	+	chr7	245264	245274	2.0	-	245256	4.0	26
chr7	314733	314743	2.0	+	chr7	314817	314827	2.0	-	314780	4.0	84
chr7	322610	322620	2.0	+	chr7	322638	322648	2.0	-	322629	4.0	28
chr7	326254	326264	2.0	+	chr7	326296	326306	2.0	-	326280	4.0	42
chr7	346412	346422	2.0	+	chr7	346507	346517	13.0	-	346464	15.0	95
chr7	374296	374306	2.0	+	chr7	374299	374309	4.0	-	374302	6.0	3
chr7	392952	392962	2.0	+	chr7	392998	393008	2.0	-	392980	4.0	46
chr7	393777	393787	2.0	+	chr7	393803	393813	36.0	-	393795	38.0	26
chr7	393812	393822	2.0	+	chr7	393835	393845	2.0	-	393828	4.0	23
chr7	397617	397627	2.0	+	chr7	397700	397710	12.0	-	397663	14.0	83
chr7	401385	401395	2.0	+	chr7	401415	401425	5.0	-	401405	7.0	30
chr7	414348	414358	2.0	+	chr7	414371	414381	6.0	-	414364	8.0	23
chr7	417170	417180	2.0	+	chr7	417180	417190	23.0	-	417180	25.0	10
chr7	440821	440831	2.0	+	chr7	440838	440848	9.0	-	440834	11.0	17
chr7	453139	453149	2.0	+	chr7	453181	453191	2.0	-	453165	4.0	42
chr7	548306	548316	2.0	+	chr7	548320	548330	22.0	-	548318	24.0	14
chr7	548320	548330	2.0	+	chr7	548346	548356	8.0	-	548338	10.0	26
chr7	581900	581910	2.0	+	chr7	581934	581944	2.0	-	581922	4.0	34
chr7	592641	592651	2.0	+	chr7	592732	592742	14.0	-	592691	16.0	91
chr7	609746	609756	2.0	+	chr7	609823	609833	14.0	-	609789	16.0	77
chr7	647361	647371	2.0	+	chr7	647418	647428	5.0	-	647394	7.0	57
chr7	648917	648927	2.0	+	chr7	648955	648965	12.0	-	648941	14.0	38
chr7	676798	676808	2.0	+	chr7	676852	676862	11.0	-	676830	13.0	54
chr7	734488	734498	2.0	+	chr7	734498	734508	6.0	-	734498	8.0	10
chr7	756692	756702	2.0	+	chr7	756710	756720	4.0	-	756706	6.0	18
chr7	781510	781520	2.0	+	chr7	781530	781540	12.0	-	781525	14.0	20
chr7	787414	787424	2.0	+	chr7	787499	787509	2.0	-	787461	4.0	85
chr7	788520	788530	2.0	+	chr7	788543	788553	16.0	-	788536	18.0	23
chr7	797252	797262	2.0	+	chr7	797314	797324	2.0	-	797288	4.0	62
chr7	800322	800332	2.0	+	chr7	800330	800340	2.0	-	800331	4.0	8
chr7	808662	808672	2.0	+	chr7	808725	808735	2.0	-	808698	4.0	63
chr7	843885	843895	2.0	+	chr7	843983	843993	3.0	-	843939	5.0	98
chr7	846927	846937	2.0	+	chr7	846998	847008	2.0	-	846967	4.0	71
chr7	854647	854657	2.0	+	chr7	854651	854661	5.0	-	854654	7.0	4
chr7	866350	866360	2.0	+	chr7	866438	866448	2.0	-	866399	4.0	88
chr7	877953	877963	2.0	+	chr7	877973	877983	3.0	-	877968	5.0	20
chr7	882380	882390	2.0	+	chr7	882478	882488	4.0	-	882434	6.0	98
chr7	882624	882634	2.0	+	chr7	882681	882691	8.0	-	882657	10.0	57
chr7	883431	883441	2.0	+	chr7	883510	883520	3.0	-	883475	5.0	79
chr7	883650	883660	2.0	+	chr7	883675	883685	2.0	-	883667	4.0	25
chr7	884313	884323	2.0	+	chr7	884375	884385	3.0	-	884349	5.0	62
chr7	897102	897112	2.0	+	chr7	897147	897157	5.0	-	897129	7.0	45
chr7	905153	905163	2.0	+	chr7	905181	905191	2.0	-	905172	4.0	28
chr7	911556	911566	2.0	+	chr7	911587	911597	2.0	-	911576	4.0	31
chr7	953682	953692	2.0	+	chr7	953732	953742	8.0	-	953712	10.0	50
chr7	1011271	1011281	2.0	+	chr7	1011350	1011360	3.0	-	1011315	5.0	79
chr7	1026136	1026146	2.0	+	chr7	1026181	1026191	7.0	-	1026163	9.0	45
chr7	1031222	1031232	2.0	+	chr7	1031223	1031233	2.0	-	1031227	4.0	1
chr6	90824	90834	1743.0	+	chr6	90839	90849	635.0	-	90836	2378.0	15
chr6	90391	90401	1552.0	+	chr6	90417	90427	1103.0	-	90409	2655.0	26
chr6	4888	4898	1366.0	+	chr6	4913	4923	1009.0	-	4905	2375.0	25
chr6	130022	130032	1126.0	+	chr6	130048	130058	1129.0	-	130040	2255.0	26
chr6	184117	184127	579.0	+	chr6	184144	184154	137.0	-	184135	716.0	27
chr6	251920	251930	539.0	+	chr6	251947	251957	146.0	-	251938	685.0	27
chr6	95314	95324	418.0	+	chr6	95340	95350	287.0	-	95332	705.0	26
chr6	106446	106456	385.0	+	chr6	106474	106484	195.0	-	106465	580.0	28
chr6	55209	55219	359.0	+	chr6	55233	55243	136.0	-	55226	495.0	24
chr6	106417	106427	290.0	+	chr6	106423	106433	2.0	-	106425	292.0	6
chr6	249994	250004	283.0	+	chr6	250009	250019	72.0	-	250006	355.0	15
chr6	5075	5085	238.0	+	chr6	5096	5106	22.0	-	5090	260.0	21
chr6	252354	252364	159.0	+	chr6	252371	252381	10.0	-	252367	169.0	17
chr6	4970	4980	158.0	+	chr6	4992	5002	127.0	-	4986	285.0	22
chr6	5182	5192	134.0	+	chr6	5209	5219	39.0	-	5200	173.0	27
chr6	149855	149865	82.0	+	chr6	149881	149891	116.0	-	149873	198.0	26
chr6	4924	4934	74.0	+	chr6	4955	4965	31.0	-	4944	105.0	31
chr6	90430	90440	73.0	+	chr6	90448	90458	26.0	-	90444	99.0	18
chr6	55086	55096	68.0	+	chr6	55097	55107	34.0	-	55096	102.0	11
chr6	90889	90899	68.0	+	chr6	90924	90934	6.0	-	90911	74.0	35
chr6	5091	5101	58.0	+	chr6	5126	5136	34.0	-	5113	92.0	35
chr6	106487	106497	49.0	+	chr6	106521	106531	6.0	-	106509	55.0	34
chr6	130054	130064	43.0	+	chr6	130076	130086	64.0	-	130070	107.0	22
chr6	90872	90882	36.0	+	chr6	90892	90902	19.0	-	90887	55.0	20
chr6	123225	123235	34.0	+	chr6	123239	123249	42.0	-	123237	76.0	14
chr6	5108	5118	32.0	+	chr6	5160	5170	2.0	-	5139	34.0	52
chr6	4707	4717	30.0	+	chr6	4739	4749	10.0	-	4728	40.0	32
chr6	55129	55139	30.0	+	chr6	55146	55156	47.0	-	55142	77.0	17
chr6	95341	95351	29.0	+	chr6	95378	95388	4.0	-	95364	33.0	37
chr6	251959	251969	27.0	+	chr6	251990	252000	16.0	-	251979	43.0	31
chr6	4743	4753	26.0	+	chr6	4767	4777	16.0	-	4760	42.0	24
chr6	56156	56166	22.0	+	chr6	56164	56174	64.0	-	56165	86.0	8
chr6	184281	184291	22.0	+	chr6	184301	184311	19.0	-	184296	41.0	20
chr6	251947	251957	22.0	+	chr6	251973	251983	10.0	-	251965	32.0	26
chr6	4538	4548	21.0	+	chr6	4589	4599	4.0	-	4568	25.0	51
chr6	4733	4743	21.0	+	chr6	4807	4817	16.0	-	4775	37.0	74
chr6	4842	4852	21.0	+	chr6	4870	4880	160.0	-	4861	181.0	28
chr6	95622	95632	21.0	+	chr6	95649	95659	12.0	-	95640	33.0	27
chr6	123200	123210	21.0	+	chr6	123229	123239	61.0	-	123219	82.0	29
chr6	130093	130103	21.0	+	chr6	130179	130189	2.0	-	130141	23.0	86
chr6	173472	173482	21.0	+	chr6	173485	173495	10.0	-	173483	31.0	13
chr6	5237	5247	19.0	+	chr6	5257	5267	4.0	-	5252	23.0	20
chr6	55051	55061	19.0	+	chr6	55077	55087	28.0	-	55069	47.0	26
chr6	149804	149814	18.0	+	chr6	149833	149843	24.0	-	149823	42.0	29
chr6	130277	130287	16.0	+	chr6	130373	130383	2.0	-	130330	18.0	96
chr6	106857	106867	15.0	+	chr6	106951	106961	6.0	-	106909	21.0	94
chr6	224467	224477	15.0	+	chr6	224495	224505	14.0	-	224486	29.0	28
chr6	85428	85438	14.0	+	chr6	85462	85472	8.0	-	85450	22.0	34
chr6	251989	251999	14.0	+	chr6	252018	252028	10.0	-	252008	24.0	29
chr6	4678	4688	13.0	+	chr6	4698	4708	12.0	-	4693	25.0	20
chr6	4691	4701	13.0	+	chr6	4719	4729	4.0	-	4710	17.0	28
chr6	90191	90201	13.0	+	chr6	90204	90214	2.0	-	90202	15.0	13
chr6	90923	90933	13.0	+	chr6	90963	90973	6.0	-	90948	19.0	40
chr6	252431	252441	13.0	+	chr6	252453	252463	3.0	-	252447	16.0	22
chr6	95408	95418	12.0	+	chr6	95442	95452	7.0	-	95430	19.0	34
chr6	184067	184077	12.0	+	chr6	184099	184109	34.0	-	184088	46.0	32
chr6	56357	56367	11.0	+	chr6	56450	56460	4.0	-	56408	15.0	93
chr6	106714	106724	10.0	+	chr6	106768	106778	8.0	-	106746	18.0	54
chr6	149824	149834	10.0	+	chr6	149849	149859	40.0	-	149841	50.0	25
chr6	174864	174874	10.0	+	chr6	174963	174973	4.0	-	174918	14.0	99
chr6	252243	252253	10.0	+	chr6	252270	252280	8.0	-	252261	18.0	27
chr6	46430	46440	9.0	+	chr6	46486	46496	7.0	-	46463	16.0	56
chr6	184173	184183	9.0	+	chr6	184179	184189	12.0	-	184181	21.0	6
chr6	184299	184309	9.0	+	chr6	184338	184348	5.0	-	184323	14.0	39
chr6	27523	27533	8.0	+	chr6	27549	27559	14.0	-	27541	22.0	26
chr6	90332	90342	8.0	+	chr6	90354	90364	52.0	-	90348	60.0	22
chr6	90482	90492	8.0	+	chr6	90505	90515	4.0	-	90498	12.0	23
chr6	90586	90596	8.0	+	chr6	90659	90669	12.0	-	90627	20.0	73
chr6	226740	226750	8.0	+	chr6	226773	226783	2.0	-	226761	10.0	33
chr6	55245	55255	7.0	+	chr6	55262	55272	3.0	-	55258	10.0	17
chr6	123779	123789	7.0	+	chr6	123828	123838	5.0	-	123808	12.0	49
chr6	54959	54969	6.0	+	chr6	54987	54997	3.0	-	54978	9.0	28
chr6	236069	236079	6.0	+	chr6	236081	236091	12.0	-	236080	18.0	12
chr6	31061	31071	5.0	+	chr6	31144	31154	6.0	-	31107	11.0	83
chr6	57523	57533	5.0	+	chr6	57568	57578	2.0	-	57550	7.0	45
chr6	90730	90740	5.0	+	chr6	90774	90784	24.0	-	90757	29.0	44
chr6	129727	129737	5.0	+	chr6	129821	129831	16.0	-	129779	21.0	94
chr6	224483	224493	5.0	+	chr6	224525	224535	23.0	-	224509	28.0	42
chr6	226069	226079	5.0	+	chr6	226090	226100	7.0	-	226084	12.0	21
chr6	5207	5217	4.0	+	chr6	5241	5251	4.0	-	5229	8.0	34
chr6	90352	90362	4.0	+	chr6	90374	90384	61.0	-	90368	65.0	22
chr6	90769	90779	4.0	+	chr6	90808	90818	67.0	-	90793	71.0	39
chr6	110032	110042	4.0	+	chr6	110059	110069	14.0	-	110050	18.0	27
chr6	165437	165447	4.0	+	chr6	165451	165461	3.0	-	165449	7.0	14
chr6	220954	220964	4.0	+	chr6	220980	220990	7.0	-	220972	11.0	26
chr6	250237	250247	4.0	+	chr6	250304	250314	5.0	-	250275	9.0	67
chr6	27208	27218	3.0	+	chr6	27217	27227	12.0	-	27217	15.0	9
chr6	41892	41902	3.0	+	chr6	41909	41919	4.0	-	41905	7.0	17
chr6	54818	54828	3.0	+	chr6	54879	54889	4.0	-	54853	7.0	61
chr6	55161	55171	3.0	+	chr6	55178	55188	15.0	-	55174	18.0	17
chr6	90021	90031	3.0	+	chr6	90039	90049	3.0	-	90035	6.0	18
chr6	95128	95138	3.0	+	chr6	95228	95238	6.0	-	95183	9.0	100
chr6	106371	106381	3.0	+	chr6	106391	106401	15.0	-	106386	18.0	20
chr6	137550	137560	3.0	+	chr6	137573	137583	7.0	-	137566	10.0	23
chr6	149693	149703	3.0	+	chr6	149712	149722	8.0	-	149707	11.0	19
chr6	172246	172256	3.0	+	chr6	172254	172264	6.0	-	172255	9.0	8
chr6	184028	184038	3.0	+	chr6	184042	184052	7.0	-	184040	10.0	14
chr6	224539	224549	3.0	+	chr6	224573	224583	2.0	-	224561	5.0	34
chr6	250033	250043	3.0	+	chr6	250045	250055	4.0	-	250044	7.0	12
chr6	56038	56048	2.0	+	chr6	56072	56082	11.0	-	56060	13.0	34
chr6	95670	95680	2.0	+	chr6	95680	95690	3.0	-	95680	5.0	10
chr6	106352	106362	2.0	+	chr6	106367	106377	4.0	-	106364	6.0	15
chr6	123260	123270	2.0	+	chr6	123285	123295	7.0	-	123277	9.0	25
chr6	184009	184019	2.0	+	chr6	184015	184025	35.0	-	184017	37.0	6
chr6	184049	184059	2.0	+	chr6	184066	184076	5.0	-	184062	7.0	17
chr6	192980	192990	2.0	+	chr6	192982	192992	2.0	-	192986	4.0	2
chr6	211164	211174	2.0	+	chr6	211175	211185	2.0	-	211174	4.0	11
chr6	249724	249734	2.0	+	chr6	249821	249831	61.0	-	249777	63.0	97
chr6	251602	251612	2.0	+	chr6	251608	251618	4.0	-	251610	6.0	6
chr5	225469	225479	1540.0	+	chr5	225496	225506	1861.0	-	225487	3401.0	27
chr5	250516	250526	947.0	+	chr5	250543	250553	780.0	-	250534	1727.0	27
chr5	254527	254537	929.0	+	chr5	254553	254563	399.0	-	254545	1328.0	26
chr5	192210	192220	844.0	+	chr5	192236	192246	324.0	-	192228	1168.0	26
chr5	229581	229591	748.0	+	chr5	229607	229617	1100.0	-	229599	1848.0	26
chr5	151094	151104	476.0	+	chr5	151118	151128	238.0	-	151111	714.0	24
chr5	372134	372144	394.0	+	chr5	372159	372169	358.0	-	372151	752.0	25
chr5	484645	484655	346.0	+	chr5	484668	484678	362.0	-	484661	708.0	23
chr5	284770	284780	305.0	+	chr5	284793	284803	213.0	-	284786	518.0	23
chr5	492290	492300	304.0	+	chr5	492300	492310	16.0	-	492300	320.0	10
chr5	100538	100548	288.0	+	chr5	100565	100575	840.0	-	100556	1128.0	27
chr5	546638	546648	262.0	+	chr5	546664	546674	408.0	-	546656	670.0	26
chr5	156607	156617	247.0	+	chr5	156630	156640	936.0	-	156623	1183.0	23
chr5	178666	178676	247.0	+	chr5	178692	178702	405.0	-	178684	652.0	26
chr5	349748	349758	213.0	+	chr5	349775	349785	78.0	-	349766	291.0	27
chr5	292776	292786	204.0	+	chr5	292801	292811	256.0	-	292793	460.0	25
chr5	131515	131525	200.0	+	chr5	131542	131552	1044.0	-	131533	1244.0	27
chr5	342700	342710	196.0	+	chr5	342727	342737	257.0	-	342718	453.0	27
chr5	281491	281501	190.0	+	chr5	281521	281531	23.0	-	281511	213.0	30
chr5	298506	298516	181.0	+	chr5	298532	298542	213.0	-	298524	394.0	26
chr5	128440	128450	159.0	+	chr5	128467	128477	534.0	-	128458	693.0	27
chr5	205073	205083	152.0	+	chr5	205101	205111	211.0	-	205092	363.0	28
chr5	58230	58240	149.0	+	chr5	58248	58258	253.0	-	58244	402.0	18
chr5	439281	439291	138.0	+	chr5	439304	439314	173.0	-	439297	311.0	23
chr5	386380	386390	131.0	+	chr5	386424	386434	40.0	-	386407	171.0	44
chr5	111204	111214	121.0	+	chr5	111223	111233	94.0	-	111218	215.0	19
chr5	192051	192061	121.0	+	chr5	192079	192089	102.0	-	192070	223.0	28
chr5	33804	33814	117.0	+	chr5	33831	33841	27.0	-	33822	144.0	27
chr5	266164	266174	116.0	+	chr5	266190	266200	112.0	-	266182	228.0	26
chr5	192027	192037	106.0	+	chr5	192063	192073	71.0	-	192050	177.0	36
chr5	541530	541540	101.0	+	chr5	541555	541565	115.0	-	541547	216.0	25
chr5	546657	546667	99.0	+	chr5	546711	546721	21.0	-	546689	120.0	54
chr5	192227	192237	98.0	+	chr5	192264	192274	41.0	-	192250	139.0	37
chr5	462372	462382	98.0	+	chr5	462391	462401	159.0	-	462386	257.0	19
chr5	462384	462394	84.0	+	chr5	462415	462425	182.0	-	462404	266.0	31
chr5	101630	101640	78.0	+	chr5	101659	101669	342.0	-	101649	420.0	29
chr5	292806	292816	72.0	+	chr5	292834	292844	360.0	-	292825	432.0	28
chr5	80303	80313	63.0	+	chr5	80327	80337	43.0	-	80320	106.0	24
chr5	192084	192094	62.0	+	chr5	192125	192135	18.0	-	192109	80.0	41
chr5	332952	332962	56.0	+	chr5	332976	332986	295.0	-	332969	351.0	24
chr5	194731	194741	54.0	+	chr5	194740	194750	125.0	-	194740	179.0	9
chr5	192154	192164	50.0	+	chr5	192184	192194	29.0	-	192174	79.0	30
chr5	561529	561539	49.0	+	chr5	561556	561566	4.0	-	561547	53.0	27
chr5	281459	281469	44.0	+	chr5	281472	281482	84.0	-	281470	128.0	13
chr5	570255	570265	44.0	+	chr5	570279	570289	85.0	-	570272	129.0	24
chr5	229618	229628	40.0	+	chr5	229659	229669	10.0	-	229643	50.0	41
chr5	492333	492343	40.0	+	chr5	492349	492359	34.0	-	492346	74.0	16
chr5	569929	569939	40.0	+	chr5	569955	569965	33.0	-	569947	73.0	26
chr5	281515	281525	37.0	+	chr5	281551	281561	3.0	-	281538	40.0	36
chr5	462421	462431	37.0	+	chr5	462456	462466	22.0	-	462443	59.0	35
chr5	6283	6293	35.0	+	chr5	6308	6318	14.0	-	6300	49.0	25
chr5	196775	196785	35.0	+	chr5	196796	196806	37.0	-	196790	72.0	21
chr5	205094	205104	35.0	+	chr5	205133	205143	3.0	-	205118	38.0	39
chr5	533218	533228	35.0	+	chr5	533247	533257	64.0	-	533237	99.0	29
chr5	42206	42216	32.0	+	chr5	42221	42231	15.0	-	42218	47.0	15
chr5	178637	178647	32.0	+	chr5	178664	178674	40.0	-	178655	72.0	27
chr5	327134	327144	31.0	+	chr5	327148	327158	11.0	-	327146	42.0	14
chr5	570119	570129	31.0	+	chr5	570137	570147	18.0	-	570133	49.0	18
chr5	73431	73441	30.0	+	chr5	73457	73467	383.0	-	73449	413.0	26
chr5	150144	150154	30.0	+	chr5	150165	150175	71.0	-	150159	101.0	21
chr5	484570	484580	30.0	+	chr5	484603	484613	23.0	-	484591	53.0	33
chr5	192179	192189	29.0	+	chr5	192192	192202	30.0	-	192190	59.0	13
chr5	254608	254618	29.0	+	chr5	254654	254664	2.0	-	254636	31.0	46
chr5	287362	287372	29.0	+	chr5	287378	287388	8.0	-	287375	37.0	16
chr5	112026	112036	28.0	+	chr5	112105	112115	2.0	-	112070	30.0	79
chr5	70279	70289	26.0	+	chr5	70290	70300	3.0	-	70289	29.0	11
chr5	484727	484737	26.0	+	chr5	484770	484780	7.0	-	484753	33.0	43
chr5	221662	221672	25.0	+	chr5	221699	221709	6.0	-	221685	31.0	37
chr5	422619	422629	25.0	+	chr5	422636	422646	52.0	-	422632	77.0	17
chr5	551338	551348	25.0	+	chr5	551361	551371	4.0	-	551354	29.0	23
chr5	462479	462489	24.0	+	chr5	462571	462581	5.0	-	462530	29.0	92
chr5	6335	6345	23.0	+	chr5	6365	6375	24.0	-	6355	47.0	30
chr5	504907	504917	23.0	+	chr5	504928	504938	45.0	-	504922	68.0	21
chr5	569907	569917	23.0	+	chr5	569914	569924	2.0	-	569915	25.0	7
chr5	178201	178211	22.0	+	chr5	178227	178237	20.0	-	178219	42.0	26
chr5	484697	484707	22.0	+	chr5	484697	484707	9.0	-	484702	31.0	0
chr5	196798	196808	21.0	+	chr5	196855	196865	6.0	-	196831	27.0	57
chr5	205127	205137	21.0	+	chr5	205143	205153	2.0	-	205140	23.0	16
chr5	178337	178347	20.0	+	chr5	178355	178365	9.0	-	178351	29.0	18
chr5	292858	292868	20.0	+	chr5	292892	292902	3.0	-	292880	23.0	34
chr5	442275	442285	20.0	+	chr5	442340	442350	3.0	-	442312	23.0	65
chr5	503884	503894	20.0	+	chr5	503898	503908	49.0	-	503896	69.0	14
chr5	128418	128428	19.0	+	chr5	128435	128445	69.0	-	128431	88.0	17
chr5	111180	111190	17.0	+	chr5	111197	111207	12.0	-	111193	29.0	17
chr5	131534	131544	17.0	+	chr5	131585	131595	11.0	-	131564	28.0	51
chr5	152541	152551	17.0	+	chr5	152569	152579	2.0	-	152560	19.0	28
chr5	194773	194783	17.0	+	chr5	194802	194812	2.0	-	194792	19.0	29
chr5	250569	250579	17.0	+	chr5	250589	250599	2.0	-	250584	19.0	20
chr5	462339	462349	17.0	+	chr5	462355	462365	12.0	-	462352	29.0	16
chr5	42240	42250	16.0	+	chr5	42274	42284	4.0	-	42262	20.0	34
chr5	73544	73554	16.0	+	chr5	73599	73609	9.0	-	73576	25.0	55
chr5	225572	225582	16.0	+	chr5	225585	225595	2.0	-	225583	18.0	13
chr5	6229	6239	15.0	+	chr5	6265	6275	7.0	-	6252	22.0	36
chr5	6243	6253	15.0	+	chr5	6289	6299	82.0	-	6271	97.0	46
chr5	101604	101614	15.0	+	chr5	101624	101634	32.0	-	101619	47.0	20
chr5	171974	171984	15.0	+	chr5	171993	172003	13.0	-	171988	28.0	19
chr5	221704	221714	15.0	+	chr5	221724	221734	4.0	-	221719	19.0	20
chr5	484497	484507	15.0	+	chr5	484527	484537	43.0	-	484517	58.0	30
chr5	58193	58203	14.0	+	chr5	58221	58231	16.0	-	58212	30.0	28
chr5	277987	277997	14.0	+	chr5	278072	278082	13.0	-	278034	27.0	85
chr5	280232	280242	14.0	+	chr5	280253	280263	99.0	-	280247	113.0	21
chr5	569984	569994	14.0	+	chr5	569997	570007	4.0	-	569995	18.0	13
