chrom	strand	start	end	value
chr7	+	326518	326528	3.0
chr7	+	331255	331265	3.0
chr7	+	334838	334848	3.0
chr7	+	340953	340963	3.0
chr7	+	344065	344075	3.0
chr7	+	344929	344939	3.0
chr7	+	345073	345083	3.0
chr7	+	347124	347134	3.0
chr7	+	347141	347151	3.0
chr7	+	347783	347793	3.0
chr7	+	350605	350615	3.0
chr7	+	353308	353318	3.0
chr7	+	353400	353410	3.0
chr7	+	360596	360606	3.0
chr7	+	360970	360980	3.0
chr7	+	363385	363395	3.0
chr7	+	365211	365221	3.0
chr7	+	367800	367810	3.0
chr7	+	367845	367855	3.0
chr7	+	368766	368776	3.0
chr7	+	370847	370857	3.0
chr7	+	373013	373023	3.0
chr7	+	374070	374080	3.0
chr7	+	374310	374320	3.0
chr7	+	376471	376481	3.0
chr7	+	376848	376858	3.0
chr7	+	377087	377097	3.0
chr7	+	377418	377428	3.0
chr7	+	377433	377443	3.0
chr7	+	378745	378755	3.0
chr7	+	381072	381082	3.0
chr7	+	381731	381741	3.0
chr7	+	382878	382888	3.0
chr7	+	383073	383083	3.0
chr7	+	384142	384152	3.0
chr7	+	388943	388953	3.0
chr7	+	390283	390293	3.0
chr7	+	390316	390326	3.0
chr7	+	390336	390346	3.0
chr7	+	393399	393409	3.0
chr7	+	394361	394371	3.0
chr7	+	395211	395221	3.0
chr7	+	397090	397100	3.0
chr7	+	399177	399187	3.0
chr7	+	407079	407089	3.0
chr7	+	410890	410900	3.0
chr7	+	411735	411745	3.0
chr7	+	412859	412869	3.0
chr7	+	419623	419633	3.0
chr7	+	419656	419666	3.0
chr7	+	424908	424918	3.0
chr7	+	425547	425557	3.0
chr7	+	429163	429173	3.0
chr7	+	435586	435596	3.0
chr7	+	437802	437812	3.0
chr7	+	442181	442191	3.0
chr7	+	443647	443657	3.0
chr7	+	444162	444172	3.0
chr7	+	444720	444730	3.0
chr7	+	448840	448850	3.0
chr7	+	450652	450662	3.0
chr7	+	450980	450990	3.0
chr7	+	451400	451410	3.0
chr7	+	458615	458625	3.0
chr7	+	459288	459298	3.0
chr7	+	462125	462135	3.0
chr7	+	463013	463023	3.0
chr7	+	466066	466076	3.0
chr7	+	470163	470173	3.0
chr7	+	471941	471951	3.0
chr7	+	472017	472027	3.0
chr7	+	472188	472198	3.0
chr7	+	472998	473008	3.0
chr7	+	473457	473467	3.0
chr7	+	473785	473795	3.0
chr7	+	474894	474904	3.0
chr7	+	476236	476246	3.0
chr7	+	476722	476732	3.0
chr7	+	477436	477446	3.0
chr7	+	478521	478531	3.0
chr7	+	478944	478954	3.0
chr7	+	481629	481639	3.0
chr7	+	485161	485171	3.0
chr7	+	488426	488436	3.0
chr7	+	495815	495825	3.0
chr7	+	498231	498241	3.0
chr7	+	498664	498674	3.0
chr7	+	501623	501633	3.0
chr7	+	504458	504468	3.0
chr7	+	505780	505790	3.0
chr7	+	509056	509066	3.0
chr7	+	509672	509682	3.0
chr7	+	510820	510830	3.0
chr7	+	511278	511288	3.0
chr7	+	515476	515486	3.0
chr7	+	517050	517060	3.0
chr7	+	518250	518260	3.0
chr7	+	520403	520413	3.0
chr7	+	526896	526906	3.0
chr7	+	527062	527072	3.0
chr7	+	528316	528326	3.0
chr7	+	534212	534222	3.0
chr7	+	543100	543110	3.0
chr7	+	544734	544744	3.0
chr7	+	545520	545530	3.0
chr7	+	548129	548139	3.0
chr7	+	550815	550825	3.0
chr7	+	550881	550891	3.0
chr7	+	551448	551458	3.0
chr7	+	553075	553085	3.0
chr7	+	553120	553130	3.0
chr7	+	553633	553643	3.0
chr7	+	555568	555578	3.0
chr7	+	558005	558015	3.0
chr7	+	560179	560189	3.0
chr7	+	560772	560782	3.0
chr7	+	561110	561120	3.0
chr7	+	574884	574894	3.0
chr7	+	577959	577969	3.0
chr7	+	579899	579909	3.0
chr7	+	588168	588178	3.0
chr7	+	588864	588874	3.0
chr7	+	589232	589242	3.0
chr7	+	592793	592803	3.0
chr7	+	593822	593832	3.0
chr7	+	599501	599511	3.0
chr7	+	600083	600093	3.0
chr7	+	600219	600229	3.0
chr7	+	601360	601370	3.0
chr7	+	603122	603132	3.0
chr7	+	605330	605340	3.0
chr7	+	606822	606832	3.0
chr7	+	607119	607129	3.0
chr7	+	609588	609598	3.0
chr7	+	610085	610095	3.0
chr7	+	610103	610113	3.0
chr7	+	613413	613423	3.0
chr7	+	615478	615488	3.0
chr7	+	616930	616940	3.0
chr7	+	618325	618335	3.0
chr7	+	620134	620144	3.0
chr7	+	623655	623665	3.0
chr7	+	625696	625706	3.0
chr7	+	629948	629958	3.0
chr7	+	632980	632990	3.0
chr7	+	638748	638758	3.0
chr7	+	640023	640033	3.0
chr7	+	642517	642527	3.0
chr7	+	645568	645578	3.0
chr7	+	647163	647173	3.0
chr7	+	647758	647768	3.0
chr7	+	649189	649199	3.0
chr7	+	652819	652829	3.0
chr7	+	655346	655356	3.0
chr7	+	662566	662576	3.0
chr7	+	663703	663713	3.0
chr7	+	667045	667055	3.0
chr7	+	667074	667084	3.0
chr7	+	668311	668321	3.0
chr7	+	670338	670348	3.0
chr7	+	672001	672011	3.0
chr7	+	674174	674184	3.0
chr7	+	681153	681163	3.0
chr7	+	689272	689282	3.0
chr7	+	694752	694762	3.0
chr7	+	695073	695083	3.0
chr7	+	695089	695099	3.0
chr7	+	696753	696763	3.0
chr7	+	703411	703421	3.0
chr7	+	706019	706029	3.0
chr7	+	715788	715798	3.0
chr7	+	717561	717571	3.0
chr7	+	717665	717675	3.0
chr7	+	719164	719174	3.0
chr7	+	719351	719361	3.0
chr7	+	723249	723259	3.0
chr7	+	729395	729405	3.0
chr7	+	731125	731135	3.0
chr7	+	731994	732004	3.0
chr7	+	737539	737549	3.0
chr7	+	739945	739955	3.0
chr7	+	742328	742338	3.0
chr7	+	742561	742571	3.0
chr7	+	754166	754176	3.0
chr7	+	756406	756416	3.0
chr7	+	756497	756507	3.0
chr7	+	756962	756972	3.0
chr7	+	757122	757132	3.0
chr7	+	757180	757190	3.0
chr7	+	758313	758323	3.0
chr7	+	759359	759369	3.0
chr7	+	761284	761294	3.0
chr7	+	762793	762803	3.0
chr7	+	763015	763025	3.0
chr7	+	770526	770536	3.0
chr7	+	770911	770921	3.0
chr7	+	773352	773362	3.0
chr7	+	774474	774484	3.0
chr7	+	774773	774783	3.0
chr7	+	774972	774982	3.0
chr7	+	775995	776005	3.0
chr7	+	776598	776608	3.0
chr7	+	777576	777586	3.0
chr7	+	780695	780705	3.0
chr7	+	781937	781947	3.0
chr7	+	782140	782150	3.0
chr7	+	783491	783501	3.0
chr7	+	787415	787425	3.0
chr7	+	787507	787517	3.0
chr7	+	791196	791206	3.0
chr7	+	793930	793940	3.0
chr7	+	794715	794725	3.0
chr7	+	797206	797216	3.0
chr7	+	799411	799421	3.0
chr7	+	800653	800663	3.0
chr7	+	801013	801023	3.0
chr7	+	803307	803317	3.0
chr7	+	805367	805377	3.0
chr7	+	809103	809113	3.0
chr7	+	810053	810063	3.0
chr7	+	823428	823438	3.0
chr7	+	825243	825253	3.0
chr7	+	826016	826026	3.0
chr7	+	827793	827803	3.0
chr7	+	829108	829118	3.0
chr7	+	829582	829592	3.0
chr7	+	829766	829776	3.0
chr7	+	832099	832109	3.0
chr7	+	834926	834936	3.0
chr7	+	835318	835328	3.0
chr7	+	841197	841207	3.0
chr7	+	841373	841383	3.0
chr7	+	842421	842431	3.0
chr7	+	843494	843504	3.0
chr7	+	848985	848995	3.0
chr7	+	852846	852856	3.0
chr7	+	853885	853895	3.0
chr7	+	858568	858578	3.0
chr7	+	859656	859666	3.0
chr7	+	861206	861216	3.0
chr7	+	862765	862775	3.0
chr7	+	863448	863458	3.0
chr7	+	863716	863726	3.0
chr7	+	866299	866309	3.0
chr7	+	868664	868674	3.0
chr7	+	873304	873314	3.0
chr7	+	873678	873688	3.0
chr7	+	877525	877535	3.0
chr7	+	877770	877780	3.0
chr7	+	880838	880848	3.0
chr7	+	881398	881408	3.0
chr7	+	885832	885842	3.0
chr7	+	888103	888113	3.0
chr7	+	889125	889135	3.0
chr7	+	889155	889165	3.0
chr7	+	891624	891634	3.0
chr7	+	891883	891893	3.0
chr7	+	892901	892911	3.0
chr7	+	893124	893134	3.0
chr7	+	894850	894860	3.0
chr7	+	897272	897282	3.0
chr7	+	898938	898948	3.0
chr7	+	899457	899467	3.0
chr7	+	901566	901576	3.0
chr7	+	902904	902914	3.0
chr7	+	903089	903099	3.0
chr7	+	904242	904252	3.0
chr7	+	905247	905257	3.0
chr7	+	907925	907935	3.0
chr7	+	909483	909493	3.0
chr7	+	910969	910979	3.0
chr7	+	912943	912953	3.0
chr7	+	914438	914448	3.0
chr7	+	916540	916550	3.0
chr7	+	916628	916638	3.0
chr7	+	917389	917399	3.0
chr7	+	921371	921381	3.0
chr7	+	922126	922136	3.0
chr7	+	926571	926581	3.0
chr7	+	930245	930255	3.0
chr7	+	931355	931365	3.0
chr7	+	931575	931585	3.0
chr7	+	932256	932266	3.0
chr7	+	932540	932550	3.0
chr7	+	936944	936954	3.0
chr7	+	937555	937565	3.0
chr7	+	937769	937779	3.0
chr7	+	940452	940462	3.0
chr7	+	943357	943367	3.0
chr7	+	947397	947407	3.0
chr7	+	949737	949747	3.0
chr7	+	952227	952237	3.0
chr7	+	952479	952489	3.0
chr7	+	952740	952750	3.0
chr7	+	954760	954770	3.0
chr7	+	960119	960129	3.0
chr7	+	960451	960461	3.0
chr7	+	960499	960509	3.0
chr7	+	960576	960586	3.0
chr7	+	964044	964054	3.0
chr7	+	971113	971123	3.0
chr7	+	971255	971265	3.0
chr7	+	972173	972183	3.0
chr7	+	972235	972245	3.0
chr7	+	974884	974894	3.0
chr7	+	975819	975829	3.0
chr7	+	976201	976211	3.0
chr7	+	977643	977653	3.0
chr7	+	978083	978093	3.0
chr7	+	981181	981191	3.0
chr7	+	982103	982113	3.0
chr7	+	983924	983934	3.0
chr7	+	987531	987541	3.0
chr7	+	987773	987783	3.0
chr7	+	996069	996079	3.0
chr7	+	996814	996824	3.0
chr7	+	997044	997054	3.0
chr7	+	997501	997511	3.0
chr7	+	1001136	1001146	3.0
chr7	+	1001190	1001200	3.0
chr7	+	1006093	1006103	3.0
chr7	+	1006292	1006302	3.0
chr7	+	1008121	1008131	3.0
chr7	+	1009217	1009227	3.0
chr7	+	1010561	1010571	3.0
chr7	+	1016576	1016586	3.0
chr7	+	1021091	1021101	3.0
chr7	+	1022849	1022859	3.0
chr7	+	1022897	1022907	3.0
chr7	+	1023600	1023610	3.0
chr7	+	1025896	1025906	3.0
chr7	+	1026856	1026866	3.0
chr7	+	1027512	1027522	3.0
chr7	+	1031238	1031248	3.0
chr7	+	1031722	1031732	3.0
chr7	+	1032163	1032173	3.0
chr7	+	1032607	1032617	3.0
chr7	+	1035197	1035207	3.0
chr7	+	1036623	1036633	3.0
chr7	+	1037825	1037835	3.0
chr7	+	1039902	1039912	3.0
chr7	+	1047053	1047063	3.0
chr7	+	1048133	1048143	3.0
chr7	+	1048431	1048441	3.0
chr7	+	1048895	1048905	3.0
chr7	+	1049517	1049527	3.0
chr7	+	1055261	1055271	3.0
chr7	+	1056185	1056195	3.0
chr7	+	1059264	1059274	3.0
chr7	+	1060837	1060847	3.0
chr7	+	1061386	1061396	3.0
chr7	+	1061844	1061854	3.0
chr7	+	1061956	1061966	3.0
chr7	+	1062803	1062813	3.0
chr7	+	1062984	1062994	3.0
chr7	+	1065488	1065498	3.0
chr7	+	1065972	1065982	3.0
chr7	+	1067011	1067021	3.0
chr7	+	1070163	1070173	3.0
chr7	+	1071092	1071102	3.0
chr7	+	1072432	1072442	3.0
chr7	+	1072452	1072462	3.0
chr7	+	1075147	1075157	3.0
chr7	+	1082785	1082795	3.0
chr7	+	331	341	2.0
chr7	+	4748	4758	2.0
chr7	+	6660	6670	2.0
chr7	+	9628	9638	2.0
chr7	+	12959	12969	2.0
chr7	+	13978	13988	2.0
chr7	+	15811	15821	2.0
chr7	+	20160	20170	2.0
chr7	+	20263	20273	2.0
chr7	+	22029	22039	2.0
chr7	+	23093	23103	2.0
chr7	+	23466	23476	2.0
chr7	+	24272	24282	2.0
chr7	+	24788	24798	2.0
chr7	+	25085	25095	2.0
chr7	+	25786	25796	2.0
chr7	+	29163	29173	2.0
chr7	+	30872	30882	2.0
chr7	+	31650	31660	2.0
chr7	+	34042	34052	2.0
chr7	+	34417	34427	2.0
chr7	+	35346	35356	2.0
chr7	+	35375	35385	2.0
chr7	+	35522	35532	2.0
chr7	+	35655	35665	2.0
chr7	+	35761	35771	2.0
chr7	+	36191	36201	2.0
chr7	+	36252	36262	2.0
chr7	+	36282	36292	2.0
chr7	+	36345	36355	2.0
chr7	+	36667	36677	2.0
chr7	+	36842	36852	2.0
chr7	+	39509	39519	2.0
chr7	+	40327	40337	2.0
chr7	+	40334	40344	2.0
chr7	+	40542	40552	2.0
chr7	+	40623	40633	2.0
chr7	+	40920	40930	2.0
chr7	+	41021	41031	2.0
chr7	+	42145	42155	2.0
chr7	+	42300	42310	2.0
chr7	+	43090	43100	2.0
chr7	+	44869	44879	2.0
chr7	+	45721	45731	2.0
chr7	+	45799	45809	2.0
chr7	+	48602	48612	2.0
chr7	+	50570	50580	2.0
chr7	+	51006	51016	2.0
chr7	+	51350	51360	2.0
chr7	+	52582	52592	2.0
chr7	+	52925	52935	2.0
chr7	+	53166	53176	2.0
chr7	+	53274	53284	2.0
chr7	+	57674	57684	2.0
chr7	+	57704	57714	2.0
chr7	+	57722	57732	2.0
chr7	+	60010	60020	2.0
chr7	+	63203	63213	2.0
chr7	+	65892	65902	2.0
chr7	+	68154	68164	2.0
chr7	+	70346	70356	2.0
chr7	+	70848	70858	2.0
chr7	+	70894	70904	2.0
chr7	+	70927	70937	2.0
chr7	+	72501	72511	2.0
chr7	+	73889	73899	2.0
chr7	+	73999	74009	2.0
chr7	+	74623	74633	2.0
chr7	+	75985	75995	2.0
chr7	+	76306	76316	2.0
chr7	+	77110	77120	2.0
chr7	+	77145	77155	2.0
chr7	+	77177	77187	2.0
chr7	+	78426	78436	2.0
chr7	+	78765	78775	2.0
chr7	+	79210	79220	2.0
chr7	+	79346	79356	2.0
chr7	+	80140	80150	2.0
chr7	+	80689	80699	2.0
chr7	+	81325	81335	2.0
chr7	+	82230	82240	2.0
chr7	+	84021	84031	2.0
chr7	+	85582	85592	2.0
chr7	+	87514	87524	2.0
chr7	+	88835	88845	2.0
chr7	+	90816	90826	2.0
chr7	+	91840	91850	2.0
chr7	+	91894	91904	2.0
chr7	+	92133	92143	2.0
chr7	+	92325	92335	2.0
chr7	+	92805	92815	2.0
chr7	+	92866	92876	2.0
chr7	+	93791	93801	2.0
chr7	+	93992	94002	2.0
chr7	+	94349	94359	2.0
chr7	+	94448	94458	2.0
chr7	+	94477	94487	2.0
chr7	+	96339	96349	2.0
chr7	+	96726	96736	2.0
chr7	+	96736	96746	2.0
chr7	+	98324	98334	2.0
chr7	+	98705	98715	2.0
chr7	+	98730	98740	2.0
chr7	+	99461	99471	2.0
chr7	+	100932	100942	2.0
chr7	+	101495	101505	2.0
chr7	+	101930	101940	2.0
chr7	+	104142	104152	2.0
chr7	+	105690	105700	2.0
chr7	+	106613	106623	2.0
chr7	+	108848	108858	2.0
chr7	+	109817	109827	2.0
chr7	+	111797	111807	2.0
chr7	+	111994	112004	2.0
chr7	+	112495	112505	2.0
chr7	+	114233	114243	2.0
chr7	+	115287	115297	2.0
chr7	+	115808	115818	2.0
chr7	+	115882	115892	2.0
chr7	+	116204	116214	2.0
chr7	+	116612	116622	2.0
chr7	+	116776	116786	2.0
chr7	+	117349	117359	2.0
chr7	+	117506	117516	2.0
chr7	+	119054	119064	2.0
chr7	+	121124	121134	2.0
chr7	+	123696	123706	2.0
chr7	+	126706	126716	2.0
chr7	+	127086	127096	2.0
chr7	+	127214	127224	2.0
chr7	+	128298	128308	2.0
chr7	+	129199	129209	2.0
chr7	+	129452	129462	2.0
chr7	+	129492	129502	2.0
chr7	+	130467	130477	2.0
chr7	+	132629	132639	2.0
chr7	+	132948	132958	2.0
chr7	+	132959	132969	2.0
chr7	+	133445	133455	2.0
chr7	+	133645	133655	2.0
chr7	+	135397	135407	2.0
chr7	+	135785	135795	2.0
chr7	+	137891	137901	2.0
chr7	+	139091	139101	2.0
chr7	+	140782	140792	2.0
chr7	+	142208	142218	2.0
chr7	+	142907	142917	2.0
chr7	+	143544	143554	2.0
chr7	+	143566	143576	2.0
chr7	+	144308	144318	2.0
chr7	+	144394	144404	2.0
chr7	+	144624	144634	2.0
chr7	+	145476	145486	2.0
chr7	+	146447	146457	2.0
chr7	+	148795	148805	2.0
chr7	+	149882	149892	2.0
chr7	+	153280	153290	2.0
chr7	+	153423	153433	2.0
chr7	+	154214	154224	2.0
chr7	+	156308	156318	2.0
chr7	+	156449	156459	2.0
chr7	+	157846	157856	2.0
chr7	+	158330	158340	2.0
chr7	+	158404	158414	2.0
chr7	+	158450	158460	2.0
chr7	+	158898	158908	2.0
chr7	+	158949	158959	2.0
chr7	+	159193	159203	2.0
chr7	+	159552	159562	2.0
chr7	+	160102	160112	2.0
chr7	+	160117	160127	2.0
chr7	+	160731	160741	2.0
chr7	+	161316	161326	2.0
chr7	+	161332	161342	2.0
chr7	+	161864	161874	2.0
chr7	+	161946	161956	2.0
chr7	+	163476	163486	2.0
chr7	+	165596	165606	2.0
chr7	+	165882	165892	2.0
chr7	+	166407	166417	2.0
chr7	+	167785	167795	2.0
chr7	+	169659	169669	2.0
chr7	+	170466	170476	2.0
chr7	+	171523	171533	2.0
chr7	+	171895	171905	2.0
chr7	+	172516	172526	2.0
chr7	+	174133	174143	2.0
chr7	+	175737	175747	2.0
chr7	+	176861	176871	2.0
chr7	+	178184	178194	2.0
chr7	+	179848	179858	2.0
chr7	+	179877	179887	2.0
chr7	+	180214	180224	2.0
chr7	+	181568	181578	2.0
chr7	+	182058	182068	2.0
chr7	+	182238	182248	2.0
chr7	+	182370	182380	2.0
chr7	+	183668	183678	2.0
chr7	+	183753	183763	2.0
chr7	+	185090	185100	2.0
chr7	+	188146	188156	2.0
chr7	+	188892	188902	2.0
chr7	+	190477	190487	2.0
chr7	+	190688	190698	2.0
chr7	+	191421	191431	2.0
chr7	+	191538	191548	2.0
chr7	+	193644	193654	2.0
chr7	+	193904	193914	2.0
chr7	+	195209	195219	2.0
chr7	+	195399	195409	2.0
chr7	+	196666	196676	2.0
chr7	+	196943	196953	2.0
chr7	+	197567	197577	2.0
chr7	+	202690	202700	2.0
chr7	+	206576	206586	2.0
chr7	+	207258	207268	2.0
chr7	+	207849	207859	2.0
chr7	+	208591	208601	2.0
chr7	+	208962	208972	2.0
chr7	+	210169	210179	2.0
chr7	+	211417	211427	2.0
chr7	+	211455	211465	2.0
chr7	+	211479	211489	2.0
chr7	+	211678	211688	2.0
chr7	+	213807	213817	2.0
chr7	+	214326	214336	2.0
chr7	+	214357	214367	2.0
chr7	+	214487	214497	2.0
chr7	+	215818	215828	2.0
chr7	+	215956	215966	2.0
chr7	+	215970	215980	2.0
chr7	+	216288	216298	2.0
chr7	+	216304	216314	2.0
chr7	+	216549	216559	2.0
chr7	+	217565	217575	2.0
chr7	+	217649	217659	2.0
chr7	+	217900	217910	2.0
chr7	+	219988	219998	2.0
chr7	+	220401	220411	2.0
chr7	+	221906	221916	2.0
chr7	+	224102	224112	2.0
chr7	+	224128	224138	2.0
chr7	+	224998	225008	2.0
chr7	+	225509	225519	2.0
chr7	+	226106	226116	2.0
chr7	+	226171	226181	2.0
chr7	+	228236	228246	2.0
chr7	+	228266	228276	2.0
chr7	+	229436	229446	2.0
chr7	+	230547	230557	2.0
chr7	+	231766	231776	2.0
chr7	+	234321	234331	2.0
chr7	+	234744	234754	2.0
chr7	+	235166	235176	2.0
chr7	+	236409	236419	2.0
chr7	+	236620	236630	2.0
chr7	+	236639	236649	2.0
chr7	+	239937	239947	2.0
chr7	+	244837	244847	2.0
chr7	+	245681	245691	2.0
chr7	+	245695	245705	2.0
chr7	+	246639	246649	2.0
chr7	+	246774	246784	2.0
chr7	+	248815	248825	2.0
chr7	+	250805	250815	2.0
chr7	+	251928	251938	2.0
chr7	+	253883	253893	2.0
chr7	+	253910	253920	2.0
chr7	+	255763	255773	2.0
chr7	+	255870	255880	2.0
chr7	+	255926	255936	2.0
chr7	+	256665	256675	2.0
chr7	+	260131	260141	2.0
chr7	+	261230	261240	2.0
chr7	+	266267	266277	2.0
chr7	+	266299	266309	2.0
chr7	+	266499	266509	2.0
chr7	+	269490	269500	2.0
chr7	+	269689	269699	2.0
chr7	+	270774	270784	2.0
chr7	+	272100	272110	2.0
chr7	+	273104	273114	2.0
chr7	+	273122	273132	2.0
chr7	+	273171	273181	2.0
chr7	+	273871	273881	2.0
chr7	+	277468	277478	2.0
chr7	+	277504	277514	2.0
chr7	+	277553	277563	2.0
chr7	+	283283	283293	2.0
chr7	+	285454	285464	2.0
chr7	+	290224	290234	2.0
chr7	+	290323	290333	2.0
chr7	+	290775	290785	2.0
chr7	+	293483	293493	2.0
chr7	+	294211	294221	2.0
chr7	+	294444	294454	2.0
chr7	+	299571	299581	2.0
chr7	+	300813	300823	2.0
chr7	+	300853	300863	2.0
chr7	+	301726	301736	2.0
chr7	+	303184	303194	2.0
chr7	+	303847	303857	2.0
chr7	+	305166	305176	2.0
chr7	+	306702	306712	2.0
chr7	+	307645	307655	2.0
chr7	+	307876	307886	2.0
chr7	+	307898	307908	2.0
chr7	+	310114	310124	2.0
chr7	+	311171	311181	2.0
chr7	+	313520	313530	2.0
chr7	+	315126	315136	2.0
chr7	+	319309	319319	2.0
chr7	+	323034	323044	2.0
chr7	+	323625	323635	2.0
chr7	+	325726	325736	2.0
chr7	+	325938	325948	2.0
chr7	+	327633	327643	2.0
chr7	+	328665	328675	2.0
chr7	+	328685	328695	2.0
chr7	+	330269	330279	2.0
chr7	+	330440	330450	2.0
chr7	+	330680	330690	2.0
chr7	+	330706	330716	2.0
chr7	+	332114	332124	2.0
chr7	+	332242	332252	2.0
chr7	+	332512	332522	2.0
chr7	+	333305	333315	2.0
chr7	+	333748	333758	2.0
chr7	+	334859	334869	2.0
chr7	+	335208	335218	2.0
chr7	+	336439	336449	2.0
chr7	+	337394	337404	2.0
chr7	+	338737	338747	2.0
chr7	+	338975	338985	2.0
chr7	+	339301	339311	2.0
chr7	+	341313	341323	2.0
chr7	+	341900	341910	2.0
chr7	+	342106	342116	2.0
chr7	+	343065	343075	2.0
chr7	+	343313	343323	2.0
chr7	+	343587	343597	2.0
chr7	+	343810	343820	2.0
chr7	+	344401	344411	2.0
chr7	+	344959	344969	2.0
chr7	+	347475	347485	2.0
chr7	+	347544	347554	2.0
chr7	+	350330	350340	2.0
chr7	+	350819	350829	2.0
chr7	+	351151	351161	2.0
chr7	+	351416	351426	2.0
chr7	+	352000	352010	2.0
chr7	+	352164	352174	2.0
chr7	+	357584	357594	2.0
chr7	+	357712	357722	2.0
chr7	+	361197	361207	2.0
chr7	+	361825	361835	2.0
chr7	+	363365	363375	2.0
chr7	+	363588	363598	2.0
chr7	+	365187	365197	2.0
chr7	+	365981	365991	2.0
chr7	+	366035	366045	2.0
chr7	+	366503	366513	2.0
chr7	+	366850	366860	2.0
chr7	+	366957	366967	2.0
chr7	+	367017	367027	2.0
chr7	+	369423	369433	2.0
chr7	+	370314	370324	2.0
chr7	+	372992	373002	2.0
chr7	+	374412	374422	2.0
chr7	+	375247	375257	2.0
chr7	+	375347	375357	2.0
chr7	+	377806	377816	2.0
chr7	+	377861	377871	2.0
chr7	+	377895	377905	2.0
chr7	+	378149	378159	2.0
chr7	+	378565	378575	2.0
chr7	+	378713	378723	2.0
chr7	+	380486	380496	2.0
chr7	+	381713	381723	2.0
chr7	+	381844	381854	2.0
chr7	+	382049	382059	2.0
chr7	+	383490	383500	2.0
chr7	+	385882	385892	2.0
chr7	+	387885	387895	2.0
chr7	+	389343	389353	2.0
chr7	+	389588	389598	2.0
chr7	+	391042	391052	2.0
chr7	+	393975	393985	2.0
chr7	+	394024	394034	2.0
chr7	+	395062	395072	2.0
chr7	+	395233	395243	2.0
chr7	+	396391	396401	2.0
chr7	+	396861	396871	2.0
chr7	+	396954	396964	2.0
chr7	+	397361	397371	2.0
chr7	+	398033	398043	2.0
chr7	+	398094	398104	2.0
chr7	+	398314	398324	2.0
chr7	+	399031	399041	2.0
chr7	+	399209	399219	2.0
chr7	+	399536	399546	2.0
chr7	+	399759	399769	2.0
chr7	+	407802	407812	2.0
chr7	+	410366	410376	2.0
chr7	+	410478	410488	2.0
chr7	+	411203	411213	2.0
chr7	+	411586	411596	2.0
chr7	+	412805	412815	2.0
chr7	+	413549	413559	2.0
chr7	+	413991	414001	2.0
chr7	+	414084	414094	2.0
chr7	+	414295	414305	2.0
chr7	+	415135	415145	2.0
chr7	+	417022	417032	2.0
chr7	+	425158	425168	2.0
chr7	+	425401	425411	2.0
chr7	+	428478	428488	2.0
chr7	+	428592	428602	2.0
chr7	+	428642	428652	2.0
chr7	+	428976	428986	2.0
chr7	+	431588	431598	2.0
chr7	+	431717	431727	2.0
chr7	+	432381	432391	2.0
chr7	+	434192	434202	2.0
chr7	+	434347	434357	2.0
chr7	+	434528	434538	2.0
chr7	+	434899	434909	2.0
chr7	+	436989	436999	2.0
chr7	+	437911	437921	2.0
chr7	+	437946	437956	2.0
chr7	+	438518	438528	2.0
chr7	+	438718	438728	2.0
chr7	+	440705	440715	2.0
chr7	+	440822	440832	2.0
chr7	+	441914	441924	2.0
chr7	+	442010	442020	2.0
chr7	+	442776	442786	2.0
chr7	+	442797	442807	2.0
chr7	+	443002	443012	2.0
chr7	+	444287	444297	2.0
chr7	+	446565	446575	2.0
chr7	+	447607	447617	2.0
chr7	+	448705	448715	2.0
chr7	+	449404	449414	2.0
chr7	+	449707	449717	2.0
chr7	+	449747	449757	2.0
chr7	+	451599	451609	2.0
chr7	+	452122	452132	2.0
chr7	+	452177	452187	2.0
chr7	+	452354	452364	2.0
chr7	+	452863	452873	2.0
chr7	+	453779	453789	2.0
chr7	+	457793	457803	2.0
chr7	+	458676	458686	2.0
chr7	+	460354	460364	2.0
chr7	+	460529	460539	2.0
chr7	+	461099	461109	2.0
chr7	+	461146	461156	2.0
chr7	+	461678	461688	2.0
chr7	+	462897	462907	2.0
chr7	+	464026	464036	2.0
chr7	+	465384	465394	2.0
chr7	+	467753	467763	2.0
chr7	+	468274	468284	2.0
chr7	+	468293	468303	2.0
chr7	+	468708	468718	2.0
chr7	+	468726	468736	2.0
chr7	+	470280	470290	2.0
chr7	+	470881	470891	2.0
chr7	+	471298	471308	2.0
chr7	+	471326	471336	2.0
chr7	+	471688	471698	2.0
chr7	+	472369	472379	2.0
chr7	+	472586	472596	2.0
chr7	+	472609	472619	2.0
chr7	+	473384	473394	2.0
chr7	+	473499	473509	2.0
chr7	+	476890	476900	2.0
chr7	+	477533	477543	2.0
chr7	+	477718	477728	2.0
chr7	+	478086	478096	2.0
chr7	+	480515	480525	2.0
chr7	+	481900	481910	2.0
chr7	+	485180	485190	2.0
chr7	+	486954	486964	2.0
chr7	+	489420	489430	2.0
chr7	+	490762	490772	2.0
chr7	+	491345	491355	2.0
chr7	+	491629	491639	2.0
chr7	+	492825	492835	2.0
chr7	+	493648	493658	2.0
chr7	+	494995	495005	2.0
chr7	+	496027	496037	2.0
chr7	+	498572	498582	2.0
chr7	+	499605	499615	2.0
chr7	+	499754	499764	2.0
chr7	+	500160	500170	2.0
chr7	+	500406	500416	2.0
chr7	+	500639	500649	2.0
chr7	+	502068	502078	2.0
chr7	+	502749	502759	2.0
chr7	+	502885	502895	2.0
chr7	+	503436	503446	2.0
chr7	+	503716	503726	2.0
