chrom	start	end	value	strand	chrom	start	end	value	strand	midpoint	c-w reads sum	c-w distance (bp)
chr7	513281	513291	8.0	+	chr7	513315	513325	13.0	-	513303	21.0	34
chr7	513342	513352	8.0	+	chr7	513380	513390	6.0	-	513366	14.0	38
chr7	548350	548360	8.0	+	chr7	548377	548387	3.0	-	548368	11.0	27
chr7	596418	596428	8.0	+	chr7	596504	596514	2.0	-	596466	10.0	86
chr7	609692	609702	8.0	+	chr7	609727	609737	2.0	-	609714	10.0	35
chr7	648132	648142	8.0	+	chr7	648167	648177	10.0	-	648154	18.0	35
chr7	648247	648257	8.0	+	chr7	648271	648281	9.0	-	648264	17.0	24
chr7	672090	672100	8.0	+	chr7	672149	672159	2.0	-	672124	10.0	59
chr7	731773	731783	8.0	+	chr7	731795	731805	3.0	-	731789	11.0	22
chr7	756699	756709	8.0	+	chr7	756734	756744	9.0	-	756721	17.0	35
chr7	756724	756734	8.0	+	chr7	756751	756761	6.0	-	756742	14.0	27
chr7	757410	757420	8.0	+	chr7	757438	757448	14.0	-	757429	22.0	28
chr7	770483	770493	8.0	+	chr7	770504	770514	7.0	-	770498	15.0	21
chr7	807916	807926	8.0	+	chr7	807961	807971	16.0	-	807943	24.0	45
chr7	843393	843403	8.0	+	chr7	843410	843420	2.0	-	843406	10.0	17
chr7	855274	855284	8.0	+	chr7	855328	855338	6.0	-	855306	14.0	54
chr7	855368	855378	8.0	+	chr7	855399	855409	2.0	-	855388	10.0	31
chr7	857751	857761	8.0	+	chr7	857752	857762	5.0	-	857756	13.0	1
chr7	897298	897308	8.0	+	chr7	897338	897348	8.0	-	897323	16.0	40
chr7	920597	920607	8.0	+	chr7	920639	920649	2.0	-	920623	10.0	42
chr7	962245	962255	8.0	+	chr7	962275	962285	15.0	-	962265	23.0	30
chr7	975688	975698	8.0	+	chr7	975736	975746	3.0	-	975717	11.0	48
chr7	977069	977079	8.0	+	chr7	977082	977092	5.0	-	977080	13.0	13
chr7	977149	977159	8.0	+	chr7	977193	977203	2.0	-	977176	10.0	44
chr7	1022452	1022462	8.0	+	chr7	1022525	1022535	22.0	-	1022493	30.0	73
chr7	1026244	1026254	8.0	+	chr7	1026274	1026284	13.0	-	1026264	21.0	30
chr7	1051520	1051530	8.0	+	chr7	1051556	1051566	3.0	-	1051543	11.0	36
chr7	1071988	1071998	8.0	+	chr7	1072028	1072038	5.0	-	1072013	13.0	40
chr7	23047	23057	7.0	+	chr7	23120	23130	5.0	-	23088	12.0	73
chr7	24162	24172	7.0	+	chr7	24182	24192	3.0	-	24177	10.0	20
chr7	36737	36747	7.0	+	chr7	36743	36753	14.0	-	36745	21.0	6
chr7	41676	41686	7.0	+	chr7	41702	41712	2.0	-	41694	9.0	26
chr7	48950	48960	7.0	+	chr7	48964	48974	6.0	-	48962	13.0	14
chr7	55227	55237	7.0	+	chr7	55276	55286	4.0	-	55256	11.0	49
chr7	57244	57254	7.0	+	chr7	57338	57348	2.0	-	57296	9.0	94
chr7	87336	87346	7.0	+	chr7	87354	87364	8.0	-	87350	15.0	18
chr7	92188	92198	7.0	+	chr7	92280	92290	2.0	-	92239	9.0	92
chr7	105148	105158	7.0	+	chr7	105229	105239	2.0	-	105193	9.0	81
chr7	124096	124106	7.0	+	chr7	124135	124145	3.0	-	124120	10.0	39
chr7	134381	134391	7.0	+	chr7	134467	134477	2.0	-	134429	9.0	86
chr7	144330	144340	7.0	+	chr7	144384	144394	4.0	-	144362	11.0	54
chr7	144527	144537	7.0	+	chr7	144617	144627	4.0	-	144577	11.0	90
chr7	190922	190932	7.0	+	chr7	190950	190960	8.0	-	190941	15.0	28
chr7	190938	190948	7.0	+	chr7	190939	190949	7.0	-	190943	14.0	1
chr7	191232	191242	7.0	+	chr7	191309	191319	3.0	-	191275	10.0	77
chr7	200237	200247	7.0	+	chr7	200255	200265	13.0	-	200251	20.0	18
chr7	200873	200883	7.0	+	chr7	200910	200920	3.0	-	200896	10.0	37
chr7	217813	217823	7.0	+	chr7	217894	217904	2.0	-	217858	9.0	81
chr7	229378	229388	7.0	+	chr7	229468	229478	2.0	-	229428	9.0	90
chr7	243828	243838	7.0	+	chr7	243914	243924	2.0	-	243876	9.0	86
chr7	271133	271143	7.0	+	chr7	271189	271199	4.0	-	271166	11.0	56
chr7	271719	271729	7.0	+	chr7	271741	271751	4.0	-	271735	11.0	22
chr7	271891	271901	7.0	+	chr7	271943	271953	9.0	-	271922	16.0	52
chr7	284153	284163	7.0	+	chr7	284171	284181	2.0	-	284167	9.0	18
chr7	321557	321567	7.0	+	chr7	321587	321597	19.0	-	321577	26.0	30
chr7	345636	345646	7.0	+	chr7	345658	345668	7.0	-	345652	14.0	22
chr7	346007	346017	7.0	+	chr7	346082	346092	5.0	-	346049	12.0	75
chr7	374658	374668	7.0	+	chr7	374679	374689	4.0	-	374673	11.0	21
chr7	374995	375005	7.0	+	chr7	375013	375023	16.0	-	375009	23.0	18
chr7	393574	393584	7.0	+	chr7	393653	393663	3.0	-	393618	10.0	79
chr7	396180	396190	7.0	+	chr7	396190	396200	3.0	-	396190	10.0	10
chr7	398117	398127	7.0	+	chr7	398128	398138	2.0	-	398127	9.0	11
chr7	417042	417052	7.0	+	chr7	417064	417074	9.0	-	417058	16.0	22
chr7	417116	417126	7.0	+	chr7	417169	417179	3.0	-	417147	10.0	53
chr7	417248	417258	7.0	+	chr7	417274	417284	4.0	-	417266	11.0	26
chr7	444096	444106	7.0	+	chr7	444170	444180	3.0	-	444138	10.0	74
chr7	510777	510787	7.0	+	chr7	510819	510829	4.0	-	510803	11.0	42
chr7	513151	513161	7.0	+	chr7	513199	513209	4.0	-	513180	11.0	48
chr7	513197	513207	7.0	+	chr7	513229	513239	3.0	-	513218	10.0	32
chr7	532534	532544	7.0	+	chr7	532595	532605	5.0	-	532569	12.0	61
chr7	532773	532783	7.0	+	chr7	532810	532820	2.0	-	532796	9.0	37
chr7	547516	547526	7.0	+	chr7	547520	547530	3.0	-	547523	10.0	4
chr7	560154	560164	7.0	+	chr7	560200	560210	4.0	-	560182	11.0	46
chr7	560489	560499	7.0	+	chr7	560528	560538	4.0	-	560513	11.0	39
chr7	581622	581632	7.0	+	chr7	581703	581713	5.0	-	581667	12.0	81
chr7	581865	581875	7.0	+	chr7	581930	581940	6.0	-	581902	13.0	65
chr7	609346	609356	7.0	+	chr7	609361	609371	5.0	-	609358	12.0	15
chr7	625512	625522	7.0	+	chr7	625599	625609	6.0	-	625560	13.0	87
chr7	625816	625826	7.0	+	chr7	625879	625889	3.0	-	625852	10.0	63
chr7	661887	661897	7.0	+	chr7	661964	661974	2.0	-	661930	9.0	77
chr7	676646	676656	7.0	+	chr7	676709	676719	5.0	-	676682	12.0	63
chr7	692796	692806	7.0	+	chr7	692852	692862	2.0	-	692829	9.0	56
chr7	700651	700661	7.0	+	chr7	700679	700689	2.0	-	700670	9.0	28
chr7	753986	753996	7.0	+	chr7	754006	754016	19.0	-	754001	26.0	20
chr7	757424	757434	7.0	+	chr7	757499	757509	61.0	-	757466	68.0	75
chr7	781685	781695	7.0	+	chr7	781769	781779	2.0	-	781732	9.0	84
chr7	787374	787384	7.0	+	chr7	787463	787473	3.0	-	787423	10.0	89
chr7	827645	827655	7.0	+	chr7	827724	827734	2.0	-	827689	9.0	79
chr7	843597	843607	7.0	+	chr7	843625	843635	6.0	-	843616	13.0	28
chr7	854771	854781	7.0	+	chr7	854831	854841	4.0	-	854806	11.0	60
chr7	887885	887895	7.0	+	chr7	887962	887972	6.0	-	887928	13.0	77
chr7	902748	902758	7.0	+	chr7	902847	902857	2.0	-	902802	9.0	99
chr7	905713	905723	7.0	+	chr7	905726	905736	22.0	-	905724	29.0	13
chr7	954179	954189	7.0	+	chr7	954262	954272	2.0	-	954225	9.0	83
chr7	994639	994649	7.0	+	chr7	994695	994705	3.0	-	994672	10.0	56
chr7	1000407	1000417	7.0	+	chr7	1000474	1000484	3.0	-	1000445	10.0	67
chr7	1037014	1037024	7.0	+	chr7	1037114	1037124	2.0	-	1037069	9.0	100
chr7	1052158	1052168	7.0	+	chr7	1052195	1052205	3.0	-	1052181	10.0	37
chr7	1062015	1062025	7.0	+	chr7	1062047	1062057	5.0	-	1062036	12.0	32
chr7	1084036	1084046	7.0	+	chr7	1084067	1084077	6.0	-	1084056	13.0	31
chr7	35332	35342	6.0	+	chr7	35349	35359	2.0	-	35345	8.0	17
chr7	48273	48283	6.0	+	chr7	48325	48335	2.0	-	48304	8.0	52
chr7	53391	53401	6.0	+	chr7	53456	53466	4.0	-	53428	10.0	65
chr7	53770	53780	6.0	+	chr7	53799	53809	3.0	-	53789	9.0	29
chr7	117050	117060	6.0	+	chr7	117141	117151	4.0	-	117100	10.0	91
chr7	123977	123987	6.0	+	chr7	124000	124010	2.0	-	123993	8.0	23
chr7	144430	144440	6.0	+	chr7	144446	144456	2.0	-	144443	8.0	16
chr7	144475	144485	6.0	+	chr7	144504	144514	10.0	-	144494	16.0	29
chr7	156396	156406	6.0	+	chr7	156406	156416	9.0	-	156406	15.0	10
chr7	183268	183278	6.0	+	chr7	183291	183301	2.0	-	183284	8.0	23
chr7	191100	191110	6.0	+	chr7	191119	191129	3.0	-	191114	9.0	19
chr7	199486	199496	6.0	+	chr7	199528	199538	2.0	-	199512	8.0	42
chr7	217212	217222	6.0	+	chr7	217240	217250	6.0	-	217231	12.0	28
chr7	245134	245144	6.0	+	chr7	245176	245186	4.0	-	245160	10.0	42
chr7	271039	271049	6.0	+	chr7	271082	271092	2.0	-	271065	8.0	43
chr7	271240	271250	6.0	+	chr7	271248	271258	2.0	-	271249	8.0	8
chr7	271576	271586	6.0	+	chr7	271591	271601	3.0	-	271588	9.0	15
chr7	271921	271931	6.0	+	chr7	271964	271974	3.0	-	271947	9.0	43
chr7	284651	284661	6.0	+	chr7	284715	284725	5.0	-	284688	11.0	64
chr7	311084	311094	6.0	+	chr7	311120	311130	2.0	-	311107	8.0	36
chr7	316271	316281	6.0	+	chr7	316292	316302	2.0	-	316286	8.0	21
chr7	316695	316705	6.0	+	chr7	316726	316736	8.0	-	316715	14.0	31
chr7	325672	325682	6.0	+	chr7	325704	325714	2.0	-	325693	8.0	32
chr7	334807	334817	6.0	+	chr7	334889	334899	7.0	-	334853	13.0	82
chr7	346430	346440	6.0	+	chr7	346459	346469	7.0	-	346449	13.0	29
chr7	369121	369131	6.0	+	chr7	369200	369210	4.0	-	369165	10.0	79
chr7	376833	376843	6.0	+	chr7	376879	376889	4.0	-	376861	10.0	46
chr7	417192	417202	6.0	+	chr7	417225	417235	2.0	-	417213	8.0	33
chr7	420740	420750	6.0	+	chr7	420771	420781	2.0	-	420760	8.0	31
chr7	426029	426039	6.0	+	chr7	426086	426096	3.0	-	426062	9.0	57
chr7	444763	444773	6.0	+	chr7	444814	444824	4.0	-	444793	10.0	51
chr7	472943	472953	6.0	+	chr7	472951	472961	2.0	-	472952	8.0	8
chr7	494330	494340	6.0	+	chr7	494425	494435	11.0	-	494382	17.0	95
chr7	510741	510751	6.0	+	chr7	510743	510753	3.0	-	510747	9.0	2
chr7	511500	511510	6.0	+	chr7	511503	511513	2.0	-	511506	8.0	3
chr7	512997	513007	6.0	+	chr7	513019	513029	14.0	-	513013	20.0	22
chr7	513315	513325	6.0	+	chr7	513332	513342	9.0	-	513328	15.0	17
chr7	523320	523330	6.0	+	chr7	523370	523380	2.0	-	523350	8.0	50
chr7	560268	560278	6.0	+	chr7	560302	560312	5.0	-	560290	11.0	34
chr7	581687	581697	6.0	+	chr7	581721	581731	4.0	-	581709	10.0	34
chr7	584711	584721	6.0	+	chr7	584739	584749	21.0	-	584730	27.0	28
chr7	592667	592677	6.0	+	chr7	592692	592702	7.0	-	592684	13.0	25
chr7	641951	641961	6.0	+	chr7	641976	641986	3.0	-	641968	9.0	25
chr7	642618	642628	6.0	+	chr7	642681	642691	10.0	-	642654	16.0	63
chr7	648064	648074	6.0	+	chr7	648117	648127	13.0	-	648095	19.0	53
chr7	648389	648399	6.0	+	chr7	648413	648423	3.0	-	648406	9.0	24
chr7	652790	652800	6.0	+	chr7	652824	652834	3.0	-	652812	9.0	34
chr7	677447	677457	6.0	+	chr7	677526	677536	3.0	-	677491	9.0	79
chr7	739486	739496	6.0	+	chr7	739512	739522	2.0	-	739504	8.0	26
chr7	753705	753715	6.0	+	chr7	753748	753758	2.0	-	753731	8.0	43
chr7	756896	756906	6.0	+	chr7	756931	756941	2.0	-	756918	8.0	35
chr7	767238	767248	6.0	+	chr7	767275	767285	4.0	-	767261	10.0	37
chr7	781249	781259	6.0	+	chr7	781346	781356	6.0	-	781302	12.0	97
chr7	785569	785579	6.0	+	chr7	785585	785595	2.0	-	785582	8.0	16
chr7	786391	786401	6.0	+	chr7	786468	786478	4.0	-	786434	10.0	77
chr7	843378	843388	6.0	+	chr7	843451	843461	8.0	-	843419	14.0	73
chr7	843871	843881	6.0	+	chr7	843906	843916	5.0	-	843893	11.0	35
chr7	854933	854943	6.0	+	chr7	854962	854972	16.0	-	854952	22.0	29
chr7	857729	857739	6.0	+	chr7	857829	857839	49.0	-	857784	55.0	100
chr7	857792	857802	6.0	+	chr7	857874	857884	16.0	-	857838	22.0	82
chr7	905525	905535	6.0	+	chr7	905565	905575	2.0	-	905550	8.0	40
chr7	937006	937016	6.0	+	chr7	937030	937040	16.0	-	937023	22.0	24
chr7	953980	953990	6.0	+	chr7	954041	954051	4.0	-	954015	10.0	61
chr7	961577	961587	6.0	+	chr7	961618	961628	3.0	-	961602	9.0	41
chr7	972494	972504	6.0	+	chr7	972547	972557	3.0	-	972525	9.0	53
chr7	976891	976901	6.0	+	chr7	976940	976950	80.0	-	976920	86.0	49
chr7	982276	982286	6.0	+	chr7	982331	982341	2.0	-	982308	8.0	55
chr7	1000135	1000145	6.0	+	chr7	1000204	1000214	3.0	-	1000174	9.0	69
chr7	1003263	1003273	6.0	+	chr7	1003323	1003333	3.0	-	1003298	9.0	60
chr7	1022428	1022438	6.0	+	chr7	1022448	1022458	5.0	-	1022443	11.0	20
chr7	1052123	1052133	6.0	+	chr7	1052165	1052175	8.0	-	1052149	14.0	42
chr7	1061943	1061953	6.0	+	chr7	1061986	1061996	4.0	-	1061969	10.0	43
chr7	1069637	1069647	6.0	+	chr7	1069693	1069703	3.0	-	1069670	9.0	56
chr7	13227	13237	5.0	+	chr7	13246	13256	2.0	-	13241	7.0	19
chr7	24325	24335	5.0	+	chr7	24396	24406	3.0	-	24365	8.0	71
chr7	35279	35289	5.0	+	chr7	35305	35315	26.0	-	35297	31.0	26
chr7	36309	36319	5.0	+	chr7	36406	36416	3.0	-	36362	8.0	97
chr7	36643	36653	5.0	+	chr7	36709	36719	2.0	-	36681	7.0	66
chr7	44244	44254	5.0	+	chr7	44279	44289	5.0	-	44266	10.0	35
chr7	49044	49054	5.0	+	chr7	49143	49153	4.0	-	49098	9.0	99
chr7	49195	49205	5.0	+	chr7	49218	49228	9.0	-	49211	14.0	23
chr7	54140	54150	5.0	+	chr7	54153	54163	2.0	-	54151	7.0	13
chr7	58232	58242	5.0	+	chr7	58237	58247	9.0	-	58239	14.0	5
chr7	58612	58622	5.0	+	chr7	58702	58712	8.0	-	58662	13.0	90
chr7	67140	67150	5.0	+	chr7	67172	67182	11.0	-	67161	16.0	32
chr7	72240	72250	5.0	+	chr7	72310	72320	2.0	-	72280	7.0	70
chr7	78811	78821	5.0	+	chr7	78893	78903	10.0	-	78857	15.0	82
chr7	79383	79393	5.0	+	chr7	79447	79457	2.0	-	79420	7.0	64
chr7	83576	83586	5.0	+	chr7	83657	83667	2.0	-	83621	7.0	81
chr7	85094	85104	5.0	+	chr7	85131	85141	4.0	-	85117	9.0	37
chr7	91972	91982	5.0	+	chr7	92061	92071	3.0	-	92021	8.0	89
chr7	98859	98869	5.0	+	chr7	98949	98959	2.0	-	98909	7.0	90
chr7	114475	114485	5.0	+	chr7	114485	114495	2.0	-	114485	7.0	10
chr7	115468	115478	5.0	+	chr7	115488	115498	7.0	-	115483	12.0	20
chr7	123547	123557	5.0	+	chr7	123583	123593	4.0	-	123570	9.0	36
chr7	123609	123619	5.0	+	chr7	123627	123637	4.0	-	123623	9.0	18
chr7	129305	129315	5.0	+	chr7	129354	129364	17.0	-	129334	22.0	49
chr7	129429	129439	5.0	+	chr7	129465	129475	2.0	-	129452	7.0	36
chr7	138802	138812	5.0	+	chr7	138830	138840	4.0	-	138821	9.0	28
chr7	140695	140705	5.0	+	chr7	140783	140793	2.0	-	140744	7.0	88
chr7	141278	141288	5.0	+	chr7	141298	141308	2.0	-	141293	7.0	20
chr7	157816	157826	5.0	+	chr7	157827	157837	11.0	-	157826	16.0	11
chr7	158922	158932	5.0	+	chr7	158969	158979	7.0	-	158950	12.0	47
chr7	191253	191263	5.0	+	chr7	191324	191334	5.0	-	191293	10.0	71
chr7	200982	200992	5.0	+	chr7	200998	201008	4.0	-	200995	9.0	16
chr7	210675	210685	5.0	+	chr7	210769	210779	2.0	-	210727	7.0	94
chr7	217274	217284	5.0	+	chr7	217303	217313	6.0	-	217293	11.0	29
chr7	220146	220156	5.0	+	chr7	220236	220246	4.0	-	220196	9.0	90
chr7	235264	235274	5.0	+	chr7	235335	235345	3.0	-	235304	8.0	71
chr7	244453	244463	5.0	+	chr7	244464	244474	2.0	-	244463	7.0	11
chr7	271123	271133	5.0	+	chr7	271222	271232	2.0	-	271177	7.0	99
chr7	272681	272691	5.0	+	chr7	272704	272714	2.0	-	272697	7.0	23
chr7	272709	272719	5.0	+	chr7	272740	272750	9.0	-	272729	14.0	31
chr7	273061	273071	5.0	+	chr7	273139	273149	7.0	-	273105	12.0	78
chr7	273205	273215	5.0	+	chr7	273256	273266	3.0	-	273235	8.0	51
chr7	276257	276267	5.0	+	chr7	276343	276353	2.0	-	276305	7.0	86
chr7	283744	283754	5.0	+	chr7	283809	283819	3.0	-	283781	8.0	65
chr7	317768	317778	5.0	+	chr7	317811	317821	2.0	-	317794	7.0	43
chr7	321066	321076	5.0	+	chr7	321144	321154	5.0	-	321110	10.0	78
chr7	322941	322951	5.0	+	chr7	323001	323011	3.0	-	322976	8.0	60
chr7	374583	374593	5.0	+	chr7	374605	374615	3.0	-	374599	8.0	22
chr7	374610	374620	5.0	+	chr7	374658	374668	3.0	-	374639	8.0	48
chr7	374834	374844	5.0	+	chr7	374860	374870	3.0	-	374852	8.0	26
chr7	379041	379051	5.0	+	chr7	379059	379069	8.0	-	379055	13.0	18
chr7	393484	393494	5.0	+	chr7	393508	393518	6.0	-	393501	11.0	24
chr7	397612	397622	5.0	+	chr7	397659	397669	2.0	-	397640	7.0	47
chr7	397640	397650	5.0	+	chr7	397705	397715	2.0	-	397677	7.0	65
chr7	414164	414174	5.0	+	chr7	414248	414258	2.0	-	414211	7.0	84
chr7	417216	417226	5.0	+	chr7	417247	417257	2.0	-	417236	7.0	31
chr7	417427	417437	5.0	+	chr7	417432	417442	9.0	-	417434	14.0	5
chr7	432073	432083	5.0	+	chr7	432161	432171	3.0	-	432122	8.0	88
chr7	448305	448315	5.0	+	chr7	448326	448336	3.0	-	448320	8.0	21
chr7	495898	495908	5.0	+	chr7	495915	495925	9.0	-	495911	14.0	17
chr7	496002	496012	5.0	+	chr7	496013	496023	4.0	-	496012	9.0	11
chr7	507438	507448	5.0	+	chr7	507526	507536	3.0	-	507487	8.0	88
chr7	511253	511263	5.0	+	chr7	511333	511343	2.0	-	511298	7.0	80
chr7	511330	511340	5.0	+	chr7	511363	511373	7.0	-	511351	12.0	33
chr7	513364	513374	5.0	+	chr7	513412	513422	10.0	-	513393	15.0	48
chr7	513780	513790	5.0	+	chr7	513847	513857	4.0	-	513818	9.0	67
chr7	521030	521040	5.0	+	chr7	521121	521131	2.0	-	521080	7.0	91
chr7	544652	544662	5.0	+	chr7	544673	544683	6.0	-	544667	11.0	21
chr7	547322	547332	5.0	+	chr7	547354	547364	3.0	-	547343	8.0	32
chr7	548265	548275	5.0	+	chr7	548321	548331	17.0	-	548298	22.0	56
chr7	560212	560222	5.0	+	chr7	560239	560249	5.0	-	560230	10.0	27
chr7	560249	560259	5.0	+	chr7	560334	560344	8.0	-	560296	13.0	85
chr7	560472	560482	5.0	+	chr7	560498	560508	10.0	-	560490	15.0	26
chr7	584572	584582	5.0	+	chr7	584595	584605	2.0	-	584588	7.0	23
chr7	585275	585285	5.0	+	chr7	585323	585333	5.0	-	585304	10.0	48
chr7	596743	596753	5.0	+	chr7	596751	596761	2.0	-	596752	7.0	8
chr7	596906	596916	5.0	+	chr7	596937	596947	2.0	-	596926	7.0	31
chr7	616819	616829	5.0	+	chr7	616904	616914	2.0	-	616866	7.0	85
chr7	629622	629632	5.0	+	chr7	629686	629696	2.0	-	629659	7.0	64
chr7	641134	641144	5.0	+	chr7	641227	641237	2.0	-	641185	7.0	93
chr7	641240	641250	5.0	+	chr7	641320	641330	2.0	-	641285	7.0	80
chr7	641987	641997	5.0	+	chr7	642055	642065	5.0	-	642026	10.0	68
chr7	642018	642028	5.0	+	chr7	642104	642114	3.0	-	642066	8.0	86
chr7	647938	647948	5.0	+	chr7	647967	647977	3.0	-	647957	8.0	29
chr7	648269	648279	5.0	+	chr7	648294	648304	7.0	-	648286	12.0	25
chr7	648833	648843	5.0	+	chr7	648867	648877	3.0	-	648855	8.0	34
chr7	657186	657196	5.0	+	chr7	657273	657283	2.0	-	657234	7.0	87
chr7	661000	661010	5.0	+	chr7	661053	661063	5.0	-	661031	10.0	53
chr7	672031	672041	5.0	+	chr7	672054	672064	16.0	-	672047	21.0	23
chr7	676886	676896	5.0	+	chr7	676892	676902	18.0	-	676894	23.0	6
chr7	707167	707177	5.0	+	chr7	707211	707221	7.0	-	707194	12.0	44
chr7	726730	726740	5.0	+	chr7	726766	726776	5.0	-	726753	10.0	36
chr7	731916	731926	5.0	+	chr7	731932	731942	4.0	-	731929	9.0	16
chr7	750855	750865	5.0	+	chr7	750893	750903	8.0	-	750879	13.0	38
chr7	754107	754117	5.0	+	chr7	754134	754144	8.0	-	754125	13.0	27
chr7	756287	756297	5.0	+	chr7	756307	756317	2.0	-	756302	7.0	20
chr7	757016	757026	5.0	+	chr7	757040	757050	3.0	-	757033	8.0	24
chr7	757205	757215	5.0	+	chr7	757251	757261	5.0	-	757233	10.0	46
chr7	757259	757269	5.0	+	chr7	757276	757286	3.0	-	757272	8.0	17
chr7	757372	757382	5.0	+	chr7	757393	757403	9.0	-	757387	14.0	21
chr7	761082	761092	5.0	+	chr7	761117	761127	7.0	-	761104	12.0	35
chr7	766191	766201	5.0	+	chr7	766271	766281	5.0	-	766236	10.0	80
chr7	767341	767351	5.0	+	chr7	767368	767378	6.0	-	767359	11.0	27
chr7	767490	767500	5.0	+	chr7	767557	767567	7.0	-	767528	12.0	67
chr7	770332	770342	5.0	+	chr7	770352	770362	6.0	-	770347	11.0	20
chr7	783573	783583	5.0	+	chr7	783631	783641	3.0	-	783607	8.0	58
chr7	786814	786824	5.0	+	chr7	786862	786872	2.0	-	786843	7.0	48
chr7	799627	799637	5.0	+	chr7	799691	799701	10.0	-	799664	15.0	64
chr7	801563	801573	5.0	+	chr7	801605	801615	2.0	-	801589	7.0	42
chr7	847569	847579	5.0	+	chr7	847602	847612	2.0	-	847590	7.0	33
chr7	855321	855331	5.0	+	chr7	855346	855356	6.0	-	855338	11.0	25
chr7	857955	857965	5.0	+	chr7	857988	857998	4.0	-	857976	9.0	33
chr7	866679	866689	5.0	+	chr7	866737	866747	2.0	-	866713	7.0	58
chr7	883661	883671	5.0	+	chr7	883722	883732	2.0	-	883696	7.0	61
chr7	885394	885404	5.0	+	chr7	885492	885502	3.0	-	885448	8.0	98
chr7	886428	886438	5.0	+	chr7	886516	886526	2.0	-	886477	7.0	88
chr7	888947	888957	5.0	+	chr7	888971	888981	2.0	-	888964	7.0	24
chr7	893223	893233	5.0	+	chr7	893266	893276	3.0	-	893249	8.0	43
chr7	893330	893340	5.0	+	chr7	893405	893415	3.0	-	893372	8.0	75
chr7	893888	893898	5.0	+	chr7	893979	893989	6.0	-	893938	11.0	91
chr7	905126	905136	5.0	+	chr7	905161	905171	11.0	-	905148	16.0	35
chr7	905301	905311	5.0	+	chr7	905331	905341	2.0	-	905321	7.0	30
chr7	906953	906963	5.0	+	chr7	906984	906994	2.0	-	906973	7.0	31
chr7	910518	910528	5.0	+	chr7	910533	910543	5.0	-	910530	10.0	15
chr7	917408	917418	5.0	+	chr7	917460	917470	4.0	-	917439	9.0	52
chr7	928371	928381	5.0	+	chr7	928431	928441	3.0	-	928406	8.0	60
chr7	936237	936247	5.0	+	chr7	936248	936258	2.0	-	936247	7.0	11
chr7	955051	955061	5.0	+	chr7	955070	955080	2.0	-	955065	7.0	19
chr7	962404	962414	5.0	+	chr7	962466	962476	2.0	-	962440	7.0	62
chr7	969611	969621	5.0	+	chr7	969641	969651	5.0	-	969631	10.0	30
chr7	971922	971932	5.0	+	chr7	971936	971946	7.0	-	971934	12.0	14
chr7	1011195	1011205	5.0	+	chr7	1011268	1011278	2.0	-	1011236	7.0	73
chr7	1022581	1022591	5.0	+	chr7	1022589	1022599	2.0	-	1022590	7.0	8
chr7	1022708	1022718	5.0	+	chr7	1022735	1022745	2.0	-	1022726	7.0	27
chr7	1026015	1026025	5.0	+	chr7	1026043	1026053	12.0	-	1026034	17.0	28
chr7	1026051	1026061	5.0	+	chr7	1026087	1026097	3.0	-	1026074	8.0	36
chr7	1026457	1026467	5.0	+	chr7	1026489	1026499	2.0	-	1026478	7.0	32
chr7	1043418	1043428	5.0	+	chr7	1043437	1043447	3.0	-	1043432	8.0	19
chr7	1045821	1045831	5.0	+	chr7	1045912	1045922	2.0	-	1045871	7.0	91
chr7	1051722	1051732	5.0	+	chr7	1051759	1051769	3.0	-	1051745	8.0	37
chr7	1058696	1058706	5.0	+	chr7	1058727	1058737	3.0	-	1058716	8.0	31
chr7	8932	8942	4.0	+	chr7	8991	9001	2.0	-	8966	6.0	59
chr7	36599	36609	4.0	+	chr7	36641	36651	4.0	-	36625	8.0	42
chr7	40653	40663	4.0	+	chr7	40661	40671	3.0	-	40662	7.0	8
chr7	41039	41049	4.0	+	chr7	41054	41064	3.0	-	41051	7.0	15
chr7	42028	42038	4.0	+	chr7	42125	42135	2.0	-	42081	6.0	97
chr7	43536	43546	4.0	+	chr7	43550	43560	3.0	-	43548	7.0	14
chr7	48828	48838	4.0	+	chr7	48851	48861	2.0	-	48844	6.0	23
chr7	49286	49296	4.0	+	chr7	49317	49327	25.0	-	49306	29.0	31
chr7	53297	53307	4.0	+	chr7	53315	53325	6.0	-	53311	10.0	18
chr7	54511	54521	4.0	+	chr7	54513	54523	2.0	-	54517	6.0	2
chr7	54617	54627	4.0	+	chr7	54684	54694	4.0	-	54655	8.0	67
chr7	55486	55496	4.0	+	chr7	55553	55563	3.0	-	55524	7.0	67
chr7	55998	56008	4.0	+	chr7	56029	56039	4.0	-	56018	8.0	31
chr7	56512	56522	4.0	+	chr7	56538	56548	4.0	-	56530	8.0	26
chr7	57765	57775	4.0	+	chr7	57784	57794	2.0	-	57779	6.0	19
chr7	65537	65547	4.0	+	chr7	65600	65610	3.0	-	65573	7.0	63
chr7	75259	75269	4.0	+	chr7	75354	75364	2.0	-	75311	6.0	95
chr7	77088	77098	4.0	+	chr7	77110	77120	2.0	-	77104	6.0	22
chr7	79147	79157	4.0	+	chr7	79226	79236	2.0	-	79191	6.0	79
chr7	79430	79440	4.0	+	chr7	79484	79494	3.0	-	79462	7.0	54
chr7	87306	87316	4.0	+	chr7	87344	87354	5.0	-	87330	9.0	38
chr7	88236	88246	4.0	+	chr7	88301	88311	4.0	-	88273	8.0	65
chr7	92301	92311	4.0	+	chr7	92335	92345	3.0	-	92323	7.0	34
